YWCA of the City of New York,2127554500,http://www.ywcanyc.org,"Established in 1858, the YWCA of the City of New York is one of the nationï¿½s oldest non-profit organizations. Our mission is to address the critical needs of New York City women and to empower them for success and leadership in their lives, jobs and communities. We focus on underserved families through job training, educational child care and after school programs; partnerships with business, government and other not-for-profits; and advocacy on behalf of the clients we serve.",,,,,,,,,,,,,,
York College - Adult Continuing Education,7182622790,http://www.york.cuny.edu/conted/,"Offers beginning, intermediate and advanced classes in English as a Second Language.  There are also classes in preparation for the GED and standardized tests, and vocational training classes.",40.702532,-73.795578,,,,,,,,,,,,
Urban Resource Institute (URI),7182602900,http://www.uriny.org,"To help survivors of domestic violence and their children get through crisis and prepare emotionally, educationally, socially, and financially for a life independent of their abusers.  Urban Resource Institute provides safe alternative housing in secure and confidential apartment accommodations.  Clients receive counseling, vocational evaluations and help in finding permanent housing.",40.697243,-73.986217,,,,,,,,,,,,
World Education Services,2129666311,http://www.wes.org,"Evaluates all formal educational credentials from all countries.  Evaluation reports are accepted by US CIS, Dept.. of Labor, Dept.. of Defense, major state, federal and local agencies, as well as professional licensing boards and colleges and universities throughout the US.",,,,,,,,,,,,,,
Queens Independent Living Center,7187134718,http://www.qilc.org,"Provides speakers to groups from each of the targeted communities about the Americans with Disabilities Act, rights for people with disabilities, rehabilitation programs, vocational services, benefits and other entitlement programs for persons with disabilities; assists with applying for Section 8 housing subsidies; provides assistance with the  application process for SSI, SSDI, Medicaid, food stamps and public assistance; assists with learning how to use accessible public transportation; assists with applying for Access-A-Ride (paratransitservice); provides advocacy assistance and may represent individuals at fair hearings; provides peer counseling; assists with independent living skills training; provides information and referral about adaptive equipment and other community resources.",40.764312,-73.930025,,,,,,,,,,,,
Queens Jewish Community Council (QJCC),7185449033,http://www.qjcc.org,Services include: benefits counseling,Y,,-73.832351,6,29,76902,Forest Hills                                                               ,,,,,,,
Queens Parent Resource Center,7185236953,http://www.qprc.net,"Services include;Medicaid service coordination, residential habitation, day habitation, residential placements, family support programs, and family assistance services.",40.70815,-73.796611,,,,,,,,,,,,
Queensborough Community College - Center for Immigration,7186316611,http://www.qcc.cuny.edu,"Free legal advice regarding immigration issues which include citizenship application and information, application for permanent residency, appeals to immigration, employment-based visa, Infopass immigration appointments, inquiry of case status, political asylum, US passport filing, change of status, advice on most other immigration issues, update immigration documents and diversity lottery.  All counseling is confidential.",40.75349,-73.757957,,,,,,,,,,,,
Maidstone Foundation [Family Support Service for Russians],2128895760,http://www.maidstonefoundation.org,"Provides information, referrals, case management and advocacy for Russians with adult or child family members with mental retardation, autism,cerebral palsy, epilepsy, learning disabilitites, neurological impairment and head injuries.  Speakers and support groups are offered.",,,,,,,,,,,,,,
The Committee for Hispanic Children and Families (CHCF),2122061090,http://www.chcfinc.org,"Since 1982, The Committee for Hispanic Children and Families, Inc. (CHCF) has been dedicated to improving the quality of life for Latino children and their families.  Believing that the most effective way to serve Latino families is by building upon their existing strengths and fostering self-sufficiency, CHCF provides a number of services to the community in the areas of Youth Development, Child Care Services, and Family Health Education.  Grounded in its direct services, CHCF is active in the local, state and national policy arenas around issues of child welfare and the well-being of Latino children.  For more information, please call (212) 206-1090 or visit our website at http://www.chcfinc.org",40.708791,-74.007189,,,,,,,,,,,,
Concerned Citizens of Queens (Ciudadanos Conscientes de Queens),7184781605,,Provides services primarily in the area of immigration.  Also offers citizenship and ESOL classes.,40.748868,-73.870271,,,,,,,,,,,,
